segment_id,rf_proba,audio_proba,label
seg_00001,0.29,0.13,drone
seg_00002_noise,0.29,0.565,drone
seg_00004,0.215,0.105,drone
seg_00005,0.4640963203463203,0.185,drone
seg_00006,0.375,0.18,drone
seg_00007,0.155,0.135,drone
seg_00011,0.08,0.115,drone
seg_00012,0.03,0.11,drone
seg_00013,0.02,0.115,drone
seg_00015,0.095,0.12,drone
seg_00018,0.029558823529411766,0.115,drone
seg_00019,0.045,0.125,drone
seg_00021,0.055,0.17,drone
seg_00022,0.11,0.105,drone
seg_00025,0.02,0.165,drone
seg_00027,0.2686203891954691,0.19,drone
seg_00028,0.2209880952380952,0.17,drone
seg_00029,0.4250806451612903,0.195,drone
seg_00033,0.38845495009002823,0.205,drone
seg_00034,0.3183333333333333,0.195,drone
seg_00035,0.105,0.115,drone
seg_00036,0.13,0.215,drone
seg_00039,0.05,0.25,drone
seg_00040,0.4142880287538585,0.13,drone
seg_00041,0.5472369993560259,0.09,drone
seg_00042,0.7013383108840264,0.25,drone
seg_00043,0.48833557428802293,0.07,drone
seg_00044_noise,0.48833557428802293,0.375,drone
seg_00046,0.600209297336163,0.165,drone
seg_00047,0.7785557882785891,0.255,drone
seg_00048,0.6773639181573143,0.065,drone
seg_00049,0.567707296467842,0.1,drone
seg_00053,0.8222710486595417,0.07,drone
seg_00054,0.6797480791083191,0.105,drone
seg_00055,0.45493354430379745,0.07,drone
seg_00057,0.40940563426152093,0.09,drone
seg_00060,0.314875,0.16,drone
seg_00061,0.13,0.185,drone
seg_00063,0.045,0.16,drone
seg_00064,0.085,0.29,drone
seg_00067,0.095,0.07,drone
seg_00069,0.0725,0.02,drone
seg_00070,0.07920005136106831,0.065,drone
seg_00071,0.279912109542396,0.14,drone
seg_00075,0.115,0.125,drone
seg_00076,0.035,0.175,drone
seg_00077,0.07,0.055,drone
seg_00078,0.024657142857142857,0.07,drone
seg_00081,0.075,0.065,drone
seg_00082,0.06,0.06,drone
seg_00083,0.0303125,0.05,drone
seg_00084,0.235,0.17,drone
seg_00085,0.085,0.2,drone
seg_00086_noise,0.065,0.295,drone
seg_00088,0.08470588235294117,0.265,drone
seg_00089,0.30255003032140687,0.255,drone
seg_00090,0.205,0.245,drone
seg_00091,0.2942857142857143,0.12,drone
seg_00095,0.46347322087606235,0.155,drone
seg_00096,0.36715780622255445,0.175,drone
seg_00097,0.24035084033613444,0.095,drone
seg_00099,0.20375,0.15,drone
seg_00102,0.24,0.155,drone
seg_00103,0.45748402555910544,0.2,drone
seg_00105,0.4392616353084261,0.225,drone
seg_00106,0.225,0.275,drone
seg_00109,0.035,0.125,drone
seg_00111,0.105,0.165,drone
seg_00112,0.0503125,0.22,drone
seg_00113,0.075,0.165,drone
seg_00117,0.68,0.11,drone
seg_00118,0.6191238203397458,0.19,drone
seg_00119,0.8309187739324096,0.105,drone
seg_00120,0.6813664644449985,0.135,drone
seg_00123,0.7459301982532218,0.1,drone
seg_00124,0.36,0.205,drone
seg_00125,0.5966051587301587,0.11,drone
seg_00126,0.5950767908341438,0.085,drone
seg_00127,0.785,0.12,drone
seg_00128_noise,0.79,0.59,drone
seg_00130,0.7944230938063254,0.13,drone
seg_00131,0.485054920043002,0.25,drone
seg_00132,0.629029358630024,0.135,drone
seg_00133,0.045,0.235,drone
seg_00137,0.205,0.15,drone
seg_00138,0.025,0.07,drone
seg_00139,0.245,0.2,drone
seg_00141,0.24363636363636362,0.24,drone
seg_00144,0.146218820861678,0.2,drone
seg_00145,0.2497077922077922,0.235,drone
seg_00147,0.115,0.21,drone
seg_00148,0.24,0.31,drone
seg_00151,0.2084375,0.22,drone
seg_00153,0.04,0.235,drone
seg_00154,0.095,0.175,drone
seg_00155,0.1353125,0.295,drone
seg_00159,0.075,0.3,drone
seg_00160,0.075,0.13,drone
seg_00161,0.015,0.27,drone
seg_00162,0.07,0.13,drone
seg_00165,0.05,0.1,drone
seg_00166,0.02,0.32,drone
seg_00167,0.05,0.255,drone
seg_00168,0.045,0.22,drone
seg_00169,0.02,0.08,drone
seg_00170_noise,0.01,0.36,drone
seg_00172,0.085,0.135,drone
seg_00173,0.29878685773826436,0.3,drone
seg_00174,0.095,0.25,drone
seg_00175,0.02,0.125,drone
seg_00179,0.115,0.115,drone
seg_00180,0.05,0.155,drone
seg_00181,0.045,0.065,drone
seg_00183,0.05,0.075,drone
seg_00186,0.02,0.13,drone
seg_00187,0.035,0.43,drone
seg_00189,0.05,0.36,drone
seg_00190,0.035,0.19,drone
seg_00193,0.035,0.135,drone
seg_00195,0.04526315789473684,0.155,drone
seg_00196,0.015,0.425,drone
seg_00197,0.03,0.305,drone
seg_00201,0.065,0.395,drone
seg_00202,0.12,0.415,drone
seg_00203,0.11487179487179487,0.295,drone
seg_00204,0.015,0.23,drone
seg_00207,0.055,0.245,drone
seg_00208,0.04,0.175,drone
seg_00209,0.01,0.16,drone
seg_00210,0.07,0.17,drone
seg_00211,0.025,0.185,drone
seg_00212_noise,0.025,0.33,drone
seg_00214,0.025,0.165,drone
seg_00215,0.105,0.305,drone
seg_00216,0.04,0.085,drone
seg_00217,0.015,0.12,drone
seg_00221,0.035,0.19,drone
seg_00222,0.1246875,0.255,drone
seg_00223,0.07,0.29,drone
seg_00225,0.055,0.295,drone
seg_00228,0.085,0.24,drone
seg_00229,0.015,0.195,drone
seg_00231,0.08,0.045,drone
seg_00232,0.015,0.11,drone
seg_00235,0.14987179487179486,0.115,drone
seg_00237,0.015,0.205,drone
seg_00238,0.07,0.145,drone
seg_00239,0.025,0.095,drone
seg_00243,0.125,0.27,drone
seg_00244,0.005,0.235,drone
seg_00245,0.05,0.17,drone
seg_00246,0.02,0.14,drone
seg_00249,0.2963390763003766,0.185,drone
seg_00250,0.215,0.185,drone
seg_00251,0.20058823529411765,0.195,drone
seg_00252,0.025,0.245,drone
seg_00253,0.13416666666666666,0.2,drone
seg_00254_noise,0.1675,0.45,drone
seg_00256,0.2544031983998587,0.115,drone
seg_00257,0.04,0.045,drone
seg_00258,0.075,0.22,drone
seg_00259,0.08,0.185,drone
seg_00263,0.125,0.215,drone
seg_00264,0.6427743258387225,0.145,drone
seg_00265,0.3993427688216733,0.095,drone
seg_00267,0.45444444444444443,0.145,drone
seg_00270,0.2792668776371308,0.355,drone
seg_00271,0.13,0.24,drone
seg_00273,0.08,0.105,drone
seg_00274,0.1920806451612903,0.07,drone
seg_00277,0.15,0.19,drone
seg_00279,0.07,0.115,drone
seg_00280,0.085,0.09,drone
seg_00281,0.11459016393442623,0.185,drone
seg_00285,0.10435185185185185,0.07,drone
seg_00286,0.055,0.195,drone
seg_00287,0.055,0.255,drone
seg_00288,0.03558219178082192,0.29,drone
seg_00291,0.075,0.2,drone
seg_00292,0.03,0.33,drone
seg_00293,0.03,0.28,drone
seg_00294,0.035,0.34,drone
seg_00295,0.005,0.34,drone
seg_00296_noise,0.01,0.51,drone
seg_00298,0.065,0.315,drone
seg_00299,0.02,0.185,drone
seg_00300,0.03,0.305,drone
seg_00301,0.0105,0.235,drone
seg_00305,0.09,0.27,drone
seg_00306,0.06,0.275,drone
seg_00307,0.03,0.315,drone
seg_00309,0.045,0.215,drone
seg_00312,0.075,0.405,drone
seg_00313,0.08,0.125,drone
seg_00315,0.025,0.205,drone
seg_00316,0.115,0.255,drone
seg_00319,0.045,0.115,drone
seg_00321,0.05,0.205,drone
seg_00322,0.035,0.115,drone
seg_00323,0.09,0.225,drone
seg_00327,0.015,0.095,drone
seg_00328,0.02,0.17,drone
seg_00329,0.025,0.195,drone
seg_00330,0.04,0.095,drone
seg_00333,0.045,0.09,drone
seg_00334,0.055,0.19,drone
seg_00335,0.04,0.385,drone
seg_00336,0.09,0.185,drone
seg_00337,0.07,0.25,drone
seg_00338_noise,0.09388167388167389,0.375,drone
seg_00340,0.1945483682983683,0.465,drone
seg_00341,0.06,0.205,drone
seg_00342,0.03,0.27,drone
seg_00343,0.045,0.295,drone
seg_00347,0.3431914893617021,0.295,drone
seg_00348,0.21552732240437159,0.24,drone
seg_00349,0.205,0.365,drone
seg_00351,0.23742206527347784,0.21,drone
seg_00354,0.2789214821857622,0.2,drone
seg_00355,0.27975,0.265,drone
seg_00357,0.21953125,0.15,drone
seg_00358,0.5708603896103895,0.36,drone
seg_00361,0.24636363636363637,0.49,drone
seg_00363,0.35285714285714287,0.095,drone
seg_00364,0.3242957833815626,0.155,drone
seg_00365,0.3548525641025641,0.18,drone
seg_00369,0.49115991202653986,0.315,drone
seg_00370,0.28123845038720535,0.165,drone
seg_00371,0.6406818181818181,0.1,drone
seg_00372,0.2599875062468766,0.13,drone
seg_00375,0.13958523641741702,0.15,drone
seg_00376,0.21416666666666667,0.225,drone
seg_00377,0.27231872294372295,0.065,drone
seg_00378,0.24670103593989623,0.215,drone
seg_00379,0.08568181818181818,0.425,drone
seg_00380_noise,0.10494444444444444,0.615,drone
seg_00382,0.25,0.225,drone
seg_00383,0.20897619047619048,0.285,drone
seg_00384,0.17643678160919543,0.27,drone
seg_00385,0.21022136699507393,0.175,drone
seg_00389,0.025,0.335,drone
seg_00390,0.05,0.275,drone
seg_00391,0.03135714285714286,0.305,drone
seg_00393,0.0303125,0.135,drone
seg_00396,0.025,0.25,drone
seg_00397,0.04,0.395,drone
seg_00399,0.06821428571428571,0.25,drone
seg_00400,0.09,0.535,drone
seg_00403,0.055,0.74,drone
seg_00405,0.11,0.35,drone
seg_00406,0.075,0.32,drone
seg_00407,0.045,0.38,drone
seg_00411,0.055,0.465,drone
seg_00412,0.04484375,0.435,drone
seg_00413,0.055,0.385,drone
seg_00414,0.15,0.255,drone
seg_00417,0.015,0.245,drone
seg_00418,0.0,0.17,drone
seg_00419,0.07,0.185,drone
seg_00420,0.095,0.16,drone
seg_00421,0.02,0.175,drone
seg_00422_noise,0.030081967213114753,0.605,drone
seg_00424,0.05,0.28,drone
seg_00425,0.46310892616155774,0.345,drone
seg_00427,0.6485792404656986,0.25,drone
seg_00428,0.5926084626755358,0.33,drone
seg_00431,0.40460565476190474,0.115,drone
seg_00433,0.5602983483048392,0.235,drone
seg_00434,0.805,0.305,drone
seg_00435,0.6724868337940676,0.235,drone
seg_00439,0.6,0.3,drone
seg_00440,0.8569088280086258,0.115,drone
seg_00441,0.49776226551226554,0.225,drone
seg_00442,0.6246025641025641,0.12,drone
seg_00445,0.48691720680361994,0.14,drone
seg_00446,0.6879235666304945,0.22,drone
seg_00447,0.6915890380252374,0.1,drone
seg_00448,0.6390991188566904,0.075,drone
seg_00449,0.2104584807036935,0.14,drone
seg_00450_noise,0.205515873015873,0.575,drone
seg_00452,0.440921052631579,0.17,drone
seg_00453,0.5206718817567476,0.095,drone
seg_00454,0.6117014695830485,0.2,drone
seg_00455,0.5204972502377333,0.115,drone
seg_00459,0.5855866898483532,0.02,drone
seg_00460,0.49463607581223,0.035,drone
seg_00461,0.5953664772888542,0.095,drone
seg_00463,0.6298661847200883,0.085,drone
seg_00466,0.5622812583560627,0.19,drone
seg_00467,0.8239393585138265,0.135,drone
seg_00469,0.4542029424977539,0.175,drone
seg_00470,0.8261762986947748,0.08,drone
seg_00473,0.6154145676447343,0.15,drone
seg_00475,0.7566666666666666,0.16,drone
seg_00476,0.6538965838902743,0.105,drone
seg_00477,0.6376779858309287,0.125,drone
seg_00481,0.44415461361922065,0.175,drone
seg_00482,0.3881942027187036,0.23,drone
seg_00483,0.365,0.105,drone
seg_00484,0.6936548654872959,0.155,drone
seg_00487,0.5880532412960913,0.155,drone
seg_00488,0.7158007613455726,0.13,drone
seg_00489,0.8371623552638452,0.19,drone
seg_00490,0.5795528902584519,0.165,drone
seg_00491,0.7122761431353832,0.24,drone
seg_00492_noise,0.7172761431353832,0.3,drone
seg_00494,0.7549109436284076,0.075,drone
seg_00495,0.7172748681880975,0.06,drone
seg_00496,0.8544501522070016,0.14,drone
seg_00497,0.5651344462931103,0.09,drone
seg_00501,0.7797333333333333,0.115,drone
seg_00502,0.42669845529135564,0.08,drone
seg_00503,0.5241666666666667,0.015,drone
seg_00505,0.5893076004844178,0.175,drone
seg_00508,0.478823763018357,0.36,drone
seg_00509,0.8009654772400459,0.085,drone
seg_00511,0.520846561712983,0.18,drone
seg_00512,0.4820512985122432,0.16,drone
seg_00515,0.2806413398692811,0.165,drone
seg_00517,0.46319607239321003,0.15,drone
seg_00518,0.5339338619499605,0.185,drone
seg_00519,0.8434883004926108,0.245,drone
seg_00523,0.5297256634726623,0.31,drone
seg_00524,0.7803018275387159,0.22,drone
seg_00525,0.6383895260545801,0.095,drone
seg_00526,0.7226867965456658,0.115,drone
seg_00529,0.535616503033352,0.135,drone
seg_00530,0.7471689297488817,0.185,drone
seg_00531,0.42418824989917325,0.18,drone
seg_00532,0.7936022924443976,0.18,drone
seg_00533,0.6001655454016745,0.2,drone
seg_00534_noise,0.6051655454016746,0.375,drone
seg_00536,0.45814915030523023,0.28,drone
seg_00537,0.7891368613561127,0.34,drone
seg_00538,0.4768702995876909,0.135,drone
seg_00539,0.6959103999914172,0.125,drone
seg_00543,0.681543235226074,0.185,drone
seg_00544,0.5247887323943662,0.225,drone
seg_00545,0.6767344191786985,0.085,drone
seg_00547,0.4047826086956522,0.13,drone
seg_00550,0.585219956563993,0.145,drone
seg_00551,0.8548050758515409,0.23,drone
seg_00553,0.4725977167182663,0.39,drone
seg_00554,0.5931818181818183,0.29,drone
seg_00557,0.5582271889693735,0.26,drone
seg_00559,0.5250471841777322,0.1,drone
seg_00560,0.5988178122690317,0.09,drone
seg_00561,0.6235258887498869,0.165,drone
seg_00565,0.6515053104778292,0.07,drone
seg_00566,0.6651350740086812,0.135,drone
seg_00567,0.6734311963960997,0.135,drone
seg_00568,0.6359872722855492,0.11,drone
seg_00571,0.5030534982134388,0.145,drone
seg_00572,0.6354331701860787,0.1,drone
seg_00573,0.5613548410626886,0.13,drone
seg_00574,0.8490688751683774,0.155,drone
seg_00575,0.29362658072937914,0.21,drone
seg_00576_noise,0.30965376247669973,0.275,drone
seg_00578,0.8662089044720698,0.22,drone
seg_00579,0.5686950788674926,0.305,drone
seg_00580,0.41741744366744366,0.265,drone
seg_00581,0.600494686280158,0.28,drone
seg_00585,0.485,0.11,drone
seg_00586,0.5277872399148851,0.205,drone
seg_00587,0.4803569614998835,0.14,drone
seg_00589,0.6294860498314057,0.22,drone
seg_00592,0.554930771087021,0.18,drone
seg_00593,0.5773922258297258,0.185,drone
seg_00595,0.6584763333115008,0.05,drone
seg_00596,0.8084390333060634,0.145,drone
seg_00599,0.525085250487901,0.21,drone
seg_00601,0.6076103452338871,0.195,drone
seg_00602,0.46735123305220455,0.185,drone
seg_00603,0.7282501367211169,0.155,drone
seg_00607,0.7780520307345025,0.225,drone
seg_00608,0.6872959412318166,0.145,drone
seg_00609,0.5238303698262772,0.065,drone
seg_00610,0.5208830872134635,0.045,drone
seg_00613,0.3553893232251441,0.115,drone
seg_00614,0.6595150312602555,0.08,drone
seg_00615,0.3976056381679236,0.125,drone
seg_00616,0.7218414322250639,0.175,drone
seg_00617,0.6692625113772762,0.275,drone
seg_00618_noise,0.6692625113772762,0.42,drone
seg_00620,0.4867741162141368,0.185,drone
seg_00621,0.6668696528496884,0.15,drone
seg_00622,0.4303632478632479,0.175,drone
seg_00623,0.6405419399593016,0.19,drone
seg_00627,0.46508064516129033,0.07,drone
seg_00628,0.6374257906844114,0.09,drone
seg_00629,0.5652669109112543,0.15,drone
seg_00631,0.4916292950622392,0.185,drone
seg_00634,0.8507259359809132,0.2,drone
seg_00635,0.4475946134598333,0.225,drone
seg_00637,0.6691006360589742,0.305,drone
seg_00638,0.5536579868975214,0.315,drone
seg_00641,0.5247902426413456,0.255,drone
seg_00643,0.6755313269149548,0.33,drone
seg_00644,0.5633395941112641,0.32,drone
seg_00645,0.8618777095909752,0.18,drone
seg_00649,0.6254327866620946,0.115,drone
seg_00650,0.8793003731343283,0.25,drone
seg_00651,0.6393084318685766,0.125,drone
seg_00652,0.6571045154806715,0.165,drone
seg_00655,0.39954545454545454,0.2,drone
seg_00656,0.6193951423506681,0.165,drone
seg_00657,0.609692975068548,0.26,drone
seg_00658,0.6571744846076356,0.215,drone
seg_00659,0.3,0.265,drone
seg_00660_noise,0.3648095238095238,0.3,drone
seg_00662,0.4995550148737626,0.28,drone
seg_00663,0.6488273394593659,0.07,drone
seg_00664,0.7938253968253969,0.22,drone
seg_00665,0.44842409372864117,0.205,drone
seg_00669,0.5482784997772975,0.16,drone
seg_00670,0.6615713307522723,0.265,drone
seg_00671,0.4670100869824219,0.215,drone
seg_00673,0.6207913390505734,0.095,drone
seg_00676,0.5983584476729454,0.2,drone
seg_00677,0.485,0.065,drone
seg_00679,0.5305737810316913,0.07,drone
seg_00680,0.7351772935759101,0.09,drone
seg_00683,0.46285666288735333,0.09,drone
seg_00685,0.4942051269216975,0.12,drone
seg_00686,0.40187673729779,0.26,drone
seg_00687,0.4285419040179013,0.23,drone
seg_00691,0.546605535437308,0.05,drone
seg_00692,0.6283706948034401,0.09,drone
seg_00693,0.5197101449275362,0.035,drone
seg_00694,0.5152180063935379,0.03,drone
seg_00697,0.5686575728619208,0.08,drone
seg_00698,0.5196052631578947,0.115,drone
seg_00699,0.925,0.065,drone
seg_00700,0.5892300579322638,0.055,drone
seg_00701,0.27696856455411983,0.055,drone
seg_00702_noise,0.28185846437662415,0.445,drone
seg_00704,0.6389502588628896,0.045,drone
seg_00705,0.6515447555459233,0.065,drone
seg_00706,0.79,0.06,drone
seg_00707,0.47308441958219205,0.045,drone
seg_00711,0.47929024825007605,0.07,drone
seg_00712,0.7015978835523452,0.065,drone
seg_00713,0.8179487179487178,0.05,drone
seg_00715,0.6566186397473652,0.13,drone
seg_00718,0.4977680371239541,0.065,drone
seg_00719,0.563461976032098,0.04,drone
seg_00721,0.915,0.09,drone
seg_00722,0.6192884249689954,0.08,drone
seg_00725,0.4030872795685465,0.08,drone
seg_00727,0.6286071780554279,0.15,drone
seg_00728,0.41023632637017066,0.11,drone
seg_00729,0.42250087842730016,0.055,drone
seg_00733,0.7283333333333334,0.09,drone
seg_00734,0.8796052631578948,0.055,drone
seg_00735,0.49489009261084327,0.105,drone
seg_00736,0.5552290886940229,0.09,drone
seg_00739,0.8999615384615385,0.085,drone
seg_00740,0.4636691231696355,0.07,drone
seg_00741,0.32,0.065,drone
seg_00742,0.58,0.125,drone
seg_00743,0.16023809523809526,0.08,drone
seg_00744_noise,0.23445541958041957,0.265,drone
seg_00746,0.19907936507936508,0.08,drone
seg_00747,0.35805429864253396,0.07,drone
seg_00748,0.5766666666666667,0.095,drone
seg_00749,0.47523300438596494,0.16,drone
seg_00753,0.605,0.225,drone
seg_00754,0.478522302022302,0.25,drone
seg_00755,0.40287107998561356,0.335,drone
seg_00757,0.358524484888768,0.215,drone
seg_00760,0.3017912126925054,0.285,drone
seg_00761,0.62,0.22,drone
seg_00763,0.25460176991150446,0.12,drone
seg_00764,0.3113060049385593,0.095,drone
seg_00767,0.4051442307692308,0.115,drone
seg_00769,0.765,0.05,drone
seg_00770,0.4156325844065779,0.06,drone
seg_00771,0.5493590575239256,0.2,drone
seg_00775,0.4077739463601533,0.065,drone
seg_00776,0.3530994318181818,0.13,drone
seg_00777,0.2832450395580596,0.27,drone
seg_00778,0.3232719298245614,0.385,drone
seg_00781,0.7764358974358976,0.28,drone
seg_00782,0.3423982404165545,0.405,drone
seg_00783,0.23502621356540981,0.3,drone
seg_00784,0.2770940170940171,0.325,drone
seg_00785,0.12,0.21,drone
seg_00786_noise,0.09613636363636363,0.545,drone
seg_00788,0.695,0.2,drone
seg_00789,0.1896960297766749,0.15,drone
seg_00790,0.2754744408836298,0.135,drone
seg_00791,0.537533781033781,0.09,drone
seg_00795,0.39592642458667143,0.235,drone
seg_00796,0.27168714829214363,0.19,drone
seg_00797,0.482093253968254,0.14,drone
seg_00799,0.3017233009708738,0.085,drone
seg_00802,0.41466374553716323,0.175,drone
seg_00803,0.3892152903355435,0.16,drone
seg_00805,0.28319347777458215,0.09,drone
seg_00806,0.15980072463768116,0.1,drone
seg_00809,0.2753485309017224,0.15,drone
seg_00811,0.31,0.105,drone
seg_00812,0.185,0.14,drone
seg_00813,0.2653533724340176,0.07,drone
seg_00817,0.3545496031746032,0.085,drone
seg_00818,0.3136456876456877,0.155,drone
seg_00819,0.2342272888003086,0.2,drone
seg_00820,0.27236811898837215,0.065,drone
seg_00823,0.3082142857142857,0.09,drone
seg_00824,0.38123927504097166,0.22,drone
seg_00825,0.66,0.175,drone
seg_00826,0.718519646186411,0.145,drone
seg_00827,0.12480549275169571,0.065,drone
seg_00828_noise,0.13047337962962963,0.42,drone
seg_00830,0.3351206533192834,0.15,drone
seg_00831,0.2,0.185,drone
seg_00832,0.2541622003526535,0.63,drone
seg_00833,0.47993273542600895,0.66,drone
seg_00837,0.2726948582272985,0.165,drone
seg_00838,0.2033039461321641,0.21,drone
seg_00839,0.274790661019733,0.235,drone
seg_00841,0.313531746031746,0.23,drone
seg_00844,0.7444628099173554,0.1,drone
seg_00845,0.46,0.14,drone
seg_00847,0.42219783922218135,0.19,drone
seg_00848,0.2801501182033097,0.155,drone
seg_00851,0.4846489928154463,0.165,drone
seg_00853,0.27523198014222694,0.175,drone
seg_00854,0.39721187410368425,0.23,drone
seg_00855,0.22735021097046412,0.26,drone
seg_00859,0.6796705933497591,0.16,drone
seg_00860,0.2561069738763965,0.155,drone
seg_00861,0.29459456264775413,0.23,drone
seg_00862,0.35997910792827126,0.175,drone
seg_00865,0.5496529516994633,0.05,drone
seg_00866,0.678202424785852,0.35,drone
seg_00867,0.578339296947271,0.34,drone
seg_00868,0.39,0.405,drone
seg_00869,0.14210142255005268,0.42,drone
seg_00870_noise,0.15115900383141762,0.67,drone
seg_00872,0.6889946821854811,0.36,drone
seg_00873,0.3643650793650794,0.785,drone
seg_00874,0.3204267827326646,0.77,drone
seg_00875,0.2696153846153846,0.78,drone
seg_00879,0.1900625676294035,0.53,drone
seg_00880,0.299054945054945,0.53,drone
seg_00881,0.24863690746260544,0.92,drone
seg_00883,0.30427579365079366,0.67,drone
seg_00886,0.2292971552484428,0.525,drone
seg_00887,0.21473841185410333,0.635,drone
seg_00889,0.22441538461538463,0.4,drone
seg_00890,0.2846153846153846,0.4,drone
seg_00893,0.24849111977039506,0.335,drone
seg_00895,0.28347659425556543,0.49,drone
seg_00896,0.33954545454545454,0.51,drone
seg_00897,0.3425,0.21,drone
seg_00901,0.22956433748814523,0.295,drone
seg_00902,0.24541666666666667,0.355,drone
seg_00903,0.37509437473404167,0.32,drone
seg_00904,0.3323277256129369,0.205,drone
seg_00907,0.21,0.335,drone
seg_00908,0.285,0.185,drone
seg_00909,0.2543519881609124,0.315,drone
seg_00910,0.14357142857142857,0.325,drone
seg_00911,0.10165328874024526,0.16,drone
seg_00912_noise,0.0815560839796186,0.525,drone
seg_00914,0.355,0.175,drone
seg_00915,0.22815909090909092,0.1,drone
seg_00916,0.24722923529559687,0.16,drone
seg_00917,0.24835518829807743,0.185,drone
seg_00921,0.19541666666666666,0.065,drone
seg_00922,0.32,0.095,drone
seg_00923,0.325,0.14,drone
seg_00925,0.28,0.11,drone
seg_00928,0.20096984265734263,0.1,drone
seg_00929,0.23,0.08,drone
seg_00931,0.13,0.105,drone
seg_00932,0.19501373626373628,0.06,drone
seg_00935,0.205,0.19,drone
seg_00937,0.25989104693755855,0.05,drone
seg_00938,0.11857142857142858,0.08,drone
seg_00939,0.1905821917808219,0.1,drone
seg_00943,0.17066283694211223,0.035,drone
seg_00944,0.205,0.005,drone
seg_00945,0.1784090909090909,0.125,drone
seg_00946,0.215,0.06,drone
seg_00949,0.3073533724340176,0.135,drone
seg_00950,0.11568206771134301,0.105,drone
seg_00951,0.17,0.17,drone
seg_00952,0.2606227967097532,0.23,drone
seg_00953,0.065,0.11,drone
seg_00954_noise,0.08531370656370657,0.45,drone
seg_00956,0.12590909090909091,0.15,drone
seg_00957,0.21019757639620654,0.17,drone
seg_00958,0.268,0.18,drone
seg_00959,0.205,0.295,drone
seg_00963,0.17,0.22,drone
seg_00964,0.36,0.21,drone
seg_00965,0.205,0.295,drone
seg_00967,0.28,0.245,drone
seg_00970,0.10596432015429123,0.37,drone
seg_00971,0.245,0.275,drone
seg_00973,0.225,0.29,drone
seg_00974,0.35,0.175,drone
seg_00977,0.2,0.21,drone
seg_00978,0.03,0.32,drone
seg_00979,0.095,0.37,drone
seg_00980,0.055,0.22,drone
seg_00981,0.05,0.195,drone
seg_00982_noise,0.045,0.485,drone
seg_00984,0.07,0.19,drone
seg_00985,0.23,0.24,drone
seg_00986,0.039375,0.215,drone
seg_00987,0.145,0.335,drone
seg_00991,0.065,0.24,drone
seg_00992,0.24719937132156233,0.135,drone
seg_00993,0.04,0.115,drone
seg_00995,0.27495454545454545,0.265,drone
seg_00998,0.19,0.205,drone
seg_00999,0.03568181818181818,0.31,drone
seg_01001,0.37409338061465724,0.2,drone
seg_01002,0.295,0.265,drone
seg_01005,0.27432540229885055,0.16,drone
seg_01007,0.09,0.22,drone
seg_01008,0.215,0.165,drone
seg_01009,0.17,0.24,drone
seg_01013,0.1639857204221895,0.195,drone
seg_01014,0.085,0.205,drone
seg_01015,0.055,0.245,drone
seg_01016,0.2308714285714286,0.155,drone
seg_01019,0.105,0.185,drone
seg_01020,0.085,0.145,drone
seg_01021,0.17495060137457044,0.19,drone
seg_01022,0.035,0.18,drone
seg_01023,0.06,0.2,drone
seg_01024_noise,0.06,0.625,drone
seg_01026,0.1,0.235,drone
seg_01027,0.05,0.205,drone
seg_01028,0.255,0.31,drone
seg_01029,0.08322222222222223,0.185,drone
seg_01033,0.03,0.18,drone
seg_01034,0.2975026001010484,0.16,drone
seg_01035,0.03,0.225,drone
seg_01037,0.105,0.17,drone
seg_01040,0.205,0.195,drone
seg_01041,0.22473684210526315,0.105,drone
seg_01043,0.09,0.105,drone
seg_01044,0.085,0.165,drone
seg_01047,0.21984126984126984,0.18,drone
seg_01049,0.42473333333333335,0.21,drone
seg_01050,0.2675,0.37,drone
seg_01051,0.285,0.5,drone
seg_01055,0.02,0.44,drone
seg_01056,0.045,0.635,drone
seg_01057,0.19458333333333336,0.61,drone
seg_01058,0.29573535501156983,0.47,drone
seg_01061,0.29375486017882924,0.47,drone
seg_01062,0.30544717782217784,0.575,drone
seg_01063,0.10486486486486486,0.445,drone
seg_01064,0.3,0.605,drone
seg_01065,0.26769569862504644,0.525,drone
seg_01066_noise,0.26769569862504644,0.37,drone
seg_01068,0.07496503496503497,0.46,drone
seg_01069,0.059242424242424235,0.59,drone
seg_01070,0.2104385964912281,0.445,drone
seg_01071,0.1,0.465,drone
seg_01075,0.3452185554171855,0.415,drone
seg_01076,0.14,0.365,drone
seg_01077,0.09171818181818182,0.285,drone
seg_01079,0.06215686274509804,0.285,drone
seg_01082,0.205,0.35,drone
seg_01083,0.11,0.315,drone
seg_01085,0.34,0.385,drone
seg_01086,0.195,0.355,drone
seg_01089,0.3204634327200255,0.33,drone
seg_01091,0.3640607762702865,0.325,drone
seg_01092,0.40340568581834035,0.285,drone
seg_01093,0.2437541478129713,0.405,drone
seg_01097,0.095,0.59,drone
seg_01098,0.08,0.68,drone
seg_01099,0.595,0.575,drone
seg_01100,0.035,0.71,drone
seg_01103,0.07,0.58,drone
seg_01104,0.065,0.65,drone
seg_01105,0.10142857142857142,0.51,drone
seg_01106,0.045,0.54,drone
seg_01107,0.03,0.48,drone
seg_01108_noise,0.04473684210526316,0.585,drone
seg_01110,0.055,0.415,drone
seg_01111,0.03,0.495,drone
seg_01112,0.045,0.405,drone
seg_01113,0.08496503496503496,0.55,drone
seg_01117,0.065,0.375,drone
seg_01118,0.065,0.375,drone
seg_01119,0.015,0.44,drone
